batch,tuned,dseed,mseed,dataset,model,best_params,mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
DEFAULT_BATCH_SYNTH,False,1,12,star_u2000_i5000_sp0.01_ns0.1,HAGN,,,synth,12.0,,13.0,2.0,448132.0,4.373034954071045,0.0726451873779296,0.0122,0.0162,0.0273,0.0136,0.0178,0.0245,0.0274,0.0056,0.0051,0.054,0.096
DEFAULT_BATCH_SYNTH,False,1,123,star_u2000_i5000_sp0.01_ns0.1,HAGN,,,synth,123.0,1.0,12.0,1.0,448132.0,3.966652154922485,0.0732719898223877,0.0103,0.0119,0.0217,0.0096,0.0132,0.0177,0.0201,0.005,0.0044,0.05,0.088
DEFAULT_BATCH_SYNTH,False,2,1,star_u2000_i5000_sp0.01_ns0.1,HAGN,,,synth,1.0,2.0,13.0,2.0,448132.0,4.449979066848755,0.0761337280273437,0.0097,0.0121,0.0218,0.0092,0.0127,0.0164,0.0186,0.0047,0.0042,0.046,0.0805
DEFAULT_BATCH_SYNTH,False,2,12,star_u2000_i5000_sp0.01_ns0.1,HAGN,,,synth,12.0,2.0,13.0,2.0,448132.0,4.4062159061431885,0.1658170223236084,0.0097,0.0174,0.0267,0.0122,0.0159,0.021,0.0237,0.0065,0.0052,0.063,0.1015
DEFAULT_BATCH_SYNTH,False,2,123,star_u2000_i5000_sp0.01_ns0.1,HAGN,,,synth,123.0,2.0,12.0,1.0,448132.0,4.211787223815918,0.0742049217224121,0.0097,0.0113,0.0177,0.0079,0.0105,0.0134,0.0154,0.0048,0.004,0.047,0.0775
DEFAULT_BATCH_SYNTH,False,3,1,star_u2000_i5000_sp0.01_ns0.1,HAGN,,,synth,1.0,3.0,14.0,3.0,448132.0,4.83100700378418,0.0735645294189453,0.0106,0.0117,0.0211,0.0082,0.0117,0.0127,0.0152,0.0044,0.004,0.04,0.0755
DEFAULT_BATCH_SYNTH,False,3,12,star_u2000_i5000_sp0.01_ns0.1,HAGN,,,synth,12.0,3.0,14.0,3.0,448132.0,4.378642559051514,0.0703389644622802,0.0102,0.0126,0.0229,0.0097,0.0135,0.0178,0.0202,0.0054,0.0047,0.0525,0.0875
DEFAULT_BATCH_SYNTH,False,3,123,star_u2000_i5000_sp0.01_ns0.1,HAGN,,,synth,123.0,3.0,13.0,2.0,448132.0,4.001588106155396,0.0712599754333496,0.0112,0.0155,0.0236,0.0117,0.0147,0.0219,0.0238,0.0059,0.0045,0.0565,0.085
DEFAULT_BATCH_SYNTH,False,1,1,star_u2000_i5000_sp0.01_ns0.1,LightGCN,,,synth,1.0,,23.0,8.0,448128.0,6.368031740188599,0.074002981185913,0.0271,0.0341,0.0542,0.0273,0.0352,0.048,0.0535,0.0125,0.0109,0.119,0.198
DEFAULT_BATCH_SYNTH,False,1,12,star_u2000_i5000_sp0.01_ns0.1,LightGCN,,,synth,12.0,,19.0,8.0,448128.0,5.310614109039307,0.0681920051574707,0.0259,0.0291,0.0497,0.0226,0.0302,0.0409,0.0461,0.0121,0.0104,0.114,0.1895
DEFAULT_BATCH_SYNTH,False,1,123,star_u2000_i5000_sp0.01_ns0.1,LightGCN,,,synth,123.0,1.0,21.0,10.0,448128.0,5.925212144851685,0.0687036514282226,0.0285,0.0335,0.054,0.026,0.034,0.0447,0.0502,0.0126,0.0109,0.1175,0.1955
DEFAULT_BATCH_SYNTH,False,2,1,star_u2000_i5000_sp0.01_ns0.1,LightGCN,,,synth,1.0,2.0,29.0,15.0,448128.0,8.354113340377808,0.0709915161132812,0.0216,0.0327,0.0551,0.0236,0.0321,0.0391,0.0444,0.012,0.0106,0.115,0.195
DEFAULT_BATCH_SYNTH,False,2,12,star_u2000_i5000_sp0.01_ns0.1,LightGCN,,,synth,12.0,2.0,23.0,12.0,448128.0,6.336377382278442,0.0709481239318847,0.0268,0.033,0.0537,0.0248,0.0327,0.0429,0.0483,0.0127,0.0108,0.1215,0.201
DEFAULT_BATCH_SYNTH,False,2,123,star_u2000_i5000_sp0.01_ns0.1,LightGCN,,,synth,123.0,2.0,25.0,14.0,448128.0,7.15850830078125,0.1936209201812744,0.0227,0.0342,0.0543,0.0258,0.0332,0.0448,0.0497,0.0128,0.0104,0.123,0.1945
DEFAULT_BATCH_SYNTH,False,3,1,star_u2000_i5000_sp0.01_ns0.1,LightGCN,,,synth,1.0,3.0,22.0,11.0,448128.0,6.168990135192871,0.0698921680450439,0.0272,0.035,0.0554,0.0271,0.0347,0.0472,0.0522,0.0129,0.0106,0.1235,0.197
DEFAULT_BATCH_SYNTH,False,3,12,star_u2000_i5000_sp0.01_ns0.1,LightGCN,,,synth,12.0,3.0,20.0,9.0,448128.0,5.563390493392944,0.0688927173614502,0.0237,0.0353,0.057,0.0269,0.035,0.046,0.0511,0.0133,0.011,0.128,0.203
DEFAULT_BATCH_SYNTH,False,3,123,star_u2000_i5000_sp0.01_ns0.1,LightGCN,,,synth,123.0,3.0,22.0,11.0,448128.0,6.209638595581055,0.0712015628814697,0.0242,0.0407,0.0622,0.0316,0.0397,0.0528,0.0579,0.0149,0.0118,0.141,0.216
DEFAULT_BATCH_SYNTH,False,1,1,star_u2000_i5000_sp0.01_ns0.1,MHCN,,,synth,1.0,,14.0,3.0,481408.0,8.739389419555664,0.0763185024261474,0.2229,0.2493,0.3209,0.2264,0.2539,0.3712,0.38,0.0927,0.062,0.6575,0.7805
DEFAULT_BATCH_SYNTH,False,1,12,star_u2000_i5000_sp0.01_ns0.1,MHCN,,,synth,12.0,,14.0,3.0,481408.0,8.949785709381104,0.0803971290588378,0.2219,0.2526,0.3295,0.2335,0.263,0.3939,0.4025,0.0937,0.0637,0.672,0.794
DEFAULT_BATCH_SYNTH,False,1,123,star_u2000_i5000_sp0.01_ns0.1,MHCN,,,synth,123.0,1.0,15.0,4.0,481408.0,9.282432317733765,0.1545000076293945,0.2081,0.2487,0.3192,0.2336,0.2613,0.3923,0.401,0.0928,0.063,0.655,0.78
DEFAULT_BATCH_SYNTH,False,2,1,star_u2000_i5000_sp0.01_ns0.1,MHCN,,,synth,1.0,2.0,13.0,2.0,481408.0,8.189019918441772,0.0783972740173339,0.2127,0.2491,0.321,0.2261,0.2541,0.3722,0.3803,0.0918,0.0619,0.664,0.782
DEFAULT_BATCH_SYNTH,False,2,12,star_u2000_i5000_sp0.01_ns0.1,MHCN,,,synth,12.0,2.0,16.0,5.0,481408.0,10.16580605506897,0.0770633220672607,0.214,0.2511,0.3233,0.2351,0.263,0.3997,0.4078,0.0959,0.0642,0.6795,0.796
DEFAULT_BATCH_SYNTH,False,2,123,star_u2000_i5000_sp0.01_ns0.1,MHCN,,,synth,123.0,2.0,13.0,2.0,481408.0,8.158799886703491,0.0777292251586914,0.2202,0.258,0.3346,0.2345,0.2646,0.379,0.3887,0.0917,0.063,0.6675,0.8055
DEFAULT_BATCH_SYNTH,False,3,1,star_u2000_i5000_sp0.01_ns0.1,MHCN,,,synth,1.0,3.0,14.0,3.0,481408.0,8.427705526351929,0.0784554481506347,0.2147,0.2536,0.3357,0.2351,0.267,0.3961,0.4055,0.0957,0.0659,0.6785,0.813
DEFAULT_BATCH_SYNTH,False,3,12,star_u2000_i5000_sp0.01_ns0.1,MHCN,,,synth,12.0,3.0,14.0,3.0,481408.0,8.753535270690918,0.0803821086883544,0.2259,0.253,0.323,0.2351,0.2623,0.3962,0.4038,0.095,0.0632,0.676,0.7865
DEFAULT_BATCH_SYNTH,False,3,123,star_u2000_i5000_sp0.01_ns0.1,MHCN,,,synth,123.0,3.0,14.0,3.0,481408.0,8.640300989151001,0.0776119232177734,0.2264,0.2446,0.3238,0.2266,0.2574,0.3836,0.3928,0.0928,0.0636,0.6565,0.789
DEFAULT_BATCH_SYNTH,False,1,1,star_u2000_i5000_sp0.01_ns0.1,SimGCL,,,synth,1.0,,476.0,459.0,448128.0,180.2959079742432,0.0689642429351806,0.4332,0.5224,0.5946,0.5229,0.5528,0.7377,0.7402,0.1927,0.1152,0.9235,0.96
DEFAULT_BATCH_SYNTH,False,1,12,star_u2000_i5000_sp0.01_ns0.1,SimGCL,,,synth,12.0,,385.0,374.0,448128.0,151.43966507911682,0.0699269771575927,0.4213,0.5191,0.5942,0.5207,0.5523,0.7392,0.7417,0.1909,0.1153,0.926,0.962
DEFAULT_BATCH_SYNTH,False,1,123,star_u2000_i5000_sp0.01_ns0.1,SimGCL,,,synth,123.0,1.0,408.0,397.0,448128.0,162.39768481254578,0.0696887969970703,0.4294,0.5155,0.5859,0.5172,0.5461,0.7358,0.7385,0.1914,0.1141,0.928,0.9665
DEFAULT_BATCH_SYNTH,False,2,1,star_u2000_i5000_sp0.01_ns0.1,SimGCL,,,synth,1.0,2.0,338.0,327.0,448128.0,135.8554298877716,0.0680029392242431,0.4257,0.5122,0.5929,0.5106,0.5446,0.7216,0.7248,0.1875,0.1149,0.9125,0.9585
DEFAULT_BATCH_SYNTH,False,2,12,star_u2000_i5000_sp0.01_ns0.1,SimGCL,,,synth,12.0,2.0,431.0,420.0,448128.0,171.68553233146667,0.0696492195129394,0.4295,0.5179,0.5933,0.5175,0.5493,0.7302,0.7332,0.1906,0.1154,0.923,0.966
DEFAULT_BATCH_SYNTH,False,2,123,star_u2000_i5000_sp0.01_ns0.1,SimGCL,,,synth,123.0,2.0,418.0,407.0,448128.0,162.55953001976013,0.0675797462463378,0.4274,0.5195,0.5933,0.5205,0.5512,0.7337,0.7364,0.1918,0.1151,0.9245,0.9615
DEFAULT_BATCH_SYNTH,False,3,1,star_u2000_i5000_sp0.01_ns0.1,SimGCL,,,synth,1.0,3.0,368.0,357.0,448128.0,151.14234828948975,0.0734765529632568,0.4288,0.518,0.5947,0.5132,0.5453,0.7206,0.7235,0.1937,0.1169,0.9225,0.9625
DEFAULT_BATCH_SYNTH,False,3,12,star_u2000_i5000_sp0.01_ns0.1,SimGCL,,,synth,12.0,3.0,322.0,311.0,448128.0,124.54091024398804,0.0732274055480957,0.4219,0.518,0.5901,0.5177,0.5479,0.7406,0.743,0.1926,0.1148,0.934,0.967
DEFAULT_BATCH_SYNTH,False,3,123,star_u2000_i5000_sp0.01_ns0.1,SimGCL,,,synth,123.0,3.0,398.0,387.0,448128.0,165.33101868629456,0.0709125995635986,0.4301,0.5207,0.5951,0.5203,0.5515,0.737,0.7399,0.1925,0.1158,0.9195,0.959
DEFAULT_BATCH_SYNTH,False,1,1,star_u2000_i5000_sp0.01_ns0.2,ASLGCN,,,synth,1.0,,20.0,9.0,448129.0,6.587330341339111,0.0717103481292724,0.0218,0.0287,0.0457,0.0213,0.0278,0.0357,0.0402,0.0114,0.0095,0.109,0.1745
DEFAULT_BATCH_SYNTH,False,1,12,star_u2000_i5000_sp0.01_ns0.2,ASLGCN,,,synth,12.0,,21.0,10.0,448129.0,7.090835332870483,0.0716164112091064,0.0253,0.032,0.0525,0.0246,0.0323,0.0427,0.0481,0.0124,0.0105,0.1175,0.197
DEFAULT_BATCH_SYNTH,False,1,123,star_u2000_i5000_sp0.01_ns0.2,ASLGCN,,,synth,123.0,1.0,20.0,9.0,448129.0,6.568715333938599,0.0750753879547119,0.0267,0.0334,0.0513,0.0252,0.0318,0.0438,0.0482,0.0132,0.0102,0.1255,0.1895
DEFAULT_BATCH_SYNTH,False,2,1,star_u2000_i5000_sp0.01_ns0.2,ASLGCN,,,synth,1.0,2.0,21.0,10.0,448129.0,7.2374207973480225,0.0776188373565673,0.0222,0.0329,0.0498,0.0261,0.0324,0.0461,0.0503,0.0124,0.0097,0.1155,0.1775
DEFAULT_BATCH_SYNTH,False,2,12,star_u2000_i5000_sp0.01_ns0.2,ASLGCN,,,synth,12.0,2.0,23.0,12.0,448129.0,7.627481698989868,0.0715546607971191,0.0232,0.03,0.0499,0.022,0.0296,0.0355,0.0406,0.0114,0.0099,0.106,0.1795
DEFAULT_BATCH_SYNTH,False,2,123,star_u2000_i5000_sp0.01_ns0.2,ASLGCN,,,synth,123.0,2.0,26.0,15.0,448129.0,8.872632026672363,0.1174218654632568,0.0311,0.0312,0.0505,0.0249,0.032,0.0435,0.0483,0.0118,0.0099,0.1115,0.183
DEFAULT_BATCH_SYNTH,False,3,1,star_u2000_i5000_sp0.01_ns0.2,ASLGCN,,,synth,1.0,3.0,23.0,12.0,448129.0,7.922687530517578,0.0736229419708252,0.0304,0.0352,0.0538,0.0268,0.034,0.0472,0.052,0.0131,0.0104,0.1265,0.1945
DEFAULT_BATCH_SYNTH,False,3,12,star_u2000_i5000_sp0.01_ns0.2,ASLGCN,,,synth,12.0,3.0,23.0,12.0,448129.0,7.590970754623413,0.0691847801208496,0.0307,0.0372,0.0569,0.029,0.0366,0.0502,0.0552,0.0133,0.0109,0.128,0.2025
DEFAULT_BATCH_SYNTH,False,3,123,star_u2000_i5000_sp0.01_ns0.2,ASLGCN,,,synth,123.0,3.0,21.0,10.0,448129.0,6.925710678100586,0.0719943046569824,0.0226,0.0339,0.0529,0.026,0.0334,0.0456,0.0505,0.0132,0.0108,0.1245,0.197
DEFAULT_BATCH_SYNTH,False,1,1,star_u2000_i5000_sp0.01_ns0.2,BPR,,,synth,1.0,,16.0,5.0,448128.0,3.606258392333984,0.064176321029663,0.0024,0.0012,0.0031,0.0009,0.0017,0.0017,0.0025,0.0008,0.001,0.0075,0.0185
DEFAULT_BATCH_SYNTH,False,1,12,star_u2000_i5000_sp0.01_ns0.2,BPR,,,synth,12.0,,35.0,24.0,448128.0,8.192317962646484,0.0647718906402587,0.002,0.0023,0.0037,0.0014,0.002,0.0019,0.0024,0.0011,0.001,0.0105,0.019
DEFAULT_BATCH_SYNTH,False,1,123,star_u2000_i5000_sp0.01_ns0.2,BPR,,,synth,123.0,1.0,21.0,10.0,448128.0,4.826418399810791,0.062934398651123,0.0013,0.003,0.0051,0.0023,0.0031,0.0047,0.0053,0.0016,0.0012,0.0155,0.0245
DEFAULT_BATCH_SYNTH,False,2,1,star_u2000_i5000_sp0.01_ns0.2,BPR,,,synth,1.0,2.0,13.0,2.0,448128.0,3.0388245582580566,0.0651049613952636,0.0016,0.0024,0.0045,0.0019,0.0028,0.0041,0.0048,0.0012,0.0011,0.012,0.0215
DEFAULT_BATCH_SYNTH,False,2,12,star_u2000_i5000_sp0.01_ns0.2,BPR,,,synth,12.0,2.0,19.0,8.0,448128.0,4.66679835319519,0.0665328502655029,0.0019,0.0011,0.0031,0.0008,0.0016,0.0013,0.0019,0.0006,0.0008,0.0065,0.0165
DEFAULT_BATCH_SYNTH,False,2,123,star_u2000_i5000_sp0.01_ns0.2,BPR,,,synth,123.0,2.0,28.0,17.0,448128.0,6.337130546569824,0.0656516551971435,0.0022,0.0021,0.0035,0.0014,0.002,0.0026,0.0031,0.0009,0.0008,0.0085,0.016
DEFAULT_BATCH_SYNTH,False,3,1,star_u2000_i5000_sp0.01_ns0.2,BPR,,,synth,1.0,3.0,12.0,1.0,448128.0,2.7839443683624268,0.0546872615814209,0.002,0.0036,0.005,0.0029,0.0035,0.0058,0.0065,0.0018,0.0014,0.018,0.0275
DEFAULT_BATCH_SYNTH,False,3,12,star_u2000_i5000_sp0.01_ns0.2,BPR,,,synth,12.0,3.0,18.0,6.0,448128.0,4.274219274520874,0.0660755634307861,0.0021,0.0016,0.0046,0.0011,0.0023,0.0018,0.0028,0.001,0.0012,0.01,0.0245
DEFAULT_BATCH_SYNTH,False,3,123,star_u2000_i5000_sp0.01_ns0.2,BPR,,,synth,123.0,3.0,15.0,2.0,448128.0,4.454733610153198,0.0680267810821533,0.0025,0.002,0.0041,0.0016,0.0024,0.003,0.0037,0.0011,0.0011,0.0105,0.021
DEFAULT_BATCH_SYNTH,False,1,1,star_u2000_i5000_sp0.01_ns0.2,CSGCN,,,synth,1.0,1.0,20.0,9.0,448128.0,6.629510641098023,0.0723531246185302,0.0289,0.0372,0.0547,0.0278,0.0344,0.0475,0.0517,0.0141,0.0106,0.1365,0.198
DEFAULT_BATCH_SYNTH,False,1,12,star_u2000_i5000_sp0.01_ns0.2,CSGCN,,,synth,12.0,1.0,23.0,12.0,448128.0,8.340739011764526,0.3708040714263916,0.0279,0.0332,0.0561,0.0276,0.0359,0.0507,0.056,0.0128,0.0108,0.122,0.199
DEFAULT_BATCH_SYNTH,False,1,123,star_u2000_i5000_sp0.01_ns0.2,CSGCN,,,synth,123.0,1.0,20.0,9.0,448128.0,7.118266105651856,0.0863020420074462,0.023,0.0333,0.0538,0.0258,0.0337,0.0466,0.0522,0.0127,0.0109,0.1215,0.202
DEFAULT_BATCH_SYNTH,False,2,1,star_u2000_i5000_sp0.01_ns0.2,CSGCN,,,synth,1.0,2.0,20.0,9.0,448128.0,7.200848817825317,0.2692604064941406,0.0241,0.0346,0.0579,0.0259,0.0347,0.041,0.0467,0.0123,0.0108,0.1175,0.2005
DEFAULT_BATCH_SYNTH,False,2,12,star_u2000_i5000_sp0.01_ns0.2,CSGCN,,,synth,12.0,2.0,20.0,9.0,448128.0,6.445448398590088,0.069171667098999,0.0231,0.0261,0.0414,0.0208,0.0268,0.0373,0.0414,0.01,0.0084,0.097,0.157
DEFAULT_BATCH_SYNTH,False,2,123,star_u2000_i5000_sp0.01_ns0.2,CSGCN,,,synth,123.0,2.0,20.0,9.0,448128.0,7.218549489974976,0.2713844776153564,0.0249,0.0325,0.0532,0.0249,0.0327,0.0432,0.048,0.0122,0.0103,0.1175,0.1895
DEFAULT_BATCH_SYNTH,False,3,1,star_u2000_i5000_sp0.01_ns0.2,CSGCN,,,synth,1.0,3.0,21.0,10.0,448128.0,7.715568542480469,0.6255147457122803,0.0283,0.0371,0.0574,0.0294,0.0369,0.0546,0.0595,0.0146,0.0115,0.1385,0.21
DEFAULT_BATCH_SYNTH,False,3,12,star_u2000_i5000_sp0.01_ns0.2,CSGCN,,,synth,12.0,3.0,27.0,16.0,448128.0,10.103636264801024,0.3333070278167724,0.029,0.0365,0.0562,0.0262,0.0335,0.0437,0.0483,0.014,0.011,0.131,0.201
DEFAULT_BATCH_SYNTH,False,3,123,star_u2000_i5000_sp0.01_ns0.2,CSGCN,,,synth,123.0,3.0,26.0,13.0,448128.0,8.549776315689087,0.0711040496826171,0.0306,0.0334,0.0552,0.0265,0.0347,0.0477,0.0529,0.0134,0.011,0.1285,0.2045
DEFAULT_BATCH_SYNTH,False,1,1,star_u2000_i5000_sp0.01_ns0.2,DiffNet,,,synth,1.0,,14.0,1.0,448128.0,3.721831560134888,0.0665633678436279,0.0014,0.0014,0.0027,0.0013,0.0019,0.0028,0.0033,0.0009,0.0008,0.0085,0.0155
DEFAULT_BATCH_SYNTH,False,1,12,star_u2000_i5000_sp0.01_ns0.2,DiffNet,,,synth,12.0,,17.0,6.0,448128.0,4.548948049545288,0.0659394264221191,0.002,0.0035,0.0054,0.0029,0.0036,0.0058,0.0065,0.0019,0.0015,0.0185,0.0295
DEFAULT_BATCH_SYNTH,False,1,123,star_u2000_i5000_sp0.01_ns0.2,DiffNet,,,synth,123.0,1.0,12.0,1.0,448128.0,3.251540422439575,0.0557389259338378,0.0025,0.0025,0.0052,0.002,0.003,0.0039,0.0047,0.0014,0.0013,0.0135,0.0255
DEFAULT_BATCH_SYNTH,False,2,1,star_u2000_i5000_sp0.01_ns0.2,DiffNet,,,synth,1.0,2.0,19.0,8.0,448128.0,4.943721771240234,0.1388323307037353,0.0021,0.0028,0.005,0.0022,0.0031,0.0042,0.0048,0.0013,0.0012,0.0125,0.0225
DEFAULT_BATCH_SYNTH,False,2,12,star_u2000_i5000_sp0.01_ns0.2,DiffNet,,,synth,12.0,2.0,24.0,1.0,448128.0,6.327643632888794,0.0674545764923095,0.003,0.0032,0.0058,0.0022,0.0032,0.0036,0.0044,0.0012,0.0012,0.012,0.024
DEFAULT_BATCH_SYNTH,False,2,123,star_u2000_i5000_sp0.01_ns0.2,DiffNet,,,synth,123.0,2.0,31.0,20.0,448128.0,8.443309783935547,0.0946254730224609,0.0036,0.0037,0.0062,0.0026,0.0036,0.0046,0.0055,0.0017,0.0015,0.0165,0.03
DEFAULT_BATCH_SYNTH,False,3,1,star_u2000_i5000_sp0.01_ns0.2,DiffNet,,,synth,1.0,3.0,14.0,3.0,448128.0,3.7917001247406006,0.0680315494537353,0.0022,0.0018,0.0038,0.0014,0.0022,0.0026,0.0032,0.001,0.0009,0.0095,0.0185
DEFAULT_BATCH_SYNTH,False,3,12,star_u2000_i5000_sp0.01_ns0.2,DiffNet,,,synth,12.0,3.0,36.0,13.0,448128.0,9.624960899353027,0.0665090084075927,0.0025,0.0042,0.0073,0.0033,0.0044,0.0061,0.007,0.0021,0.0017,0.021,0.0335
DEFAULT_BATCH_SYNTH,False,3,123,star_u2000_i5000_sp0.01_ns0.2,DiffNet,,,synth,123.0,3.0,17.0,6.0,448128.0,5.618741750717163,0.0681614875793457,0.0027,0.002,0.006,0.0017,0.0033,0.0037,0.0048,0.001,0.0013,0.01,0.0265
DEFAULT_BATCH_SYNTH,False,1,1,star_u2000_i5000_sp0.01_ns0.2,HAGN,,,synth,1.0,,13.0,2.0,448132.0,4.291695833206177,0.0728979110717773,0.0104,0.0154,0.0257,0.0125,0.0162,0.0228,0.0253,0.006,0.0051,0.0585,0.098
DEFAULT_BATCH_SYNTH,False,1,12,star_u2000_i5000_sp0.01_ns0.2,HAGN,,,synth,12.0,,13.0,2.0,448132.0,4.350050687789917,0.0714366436004638,0.0113,0.013,0.0241,0.0098,0.014,0.0181,0.0209,0.005,0.0047,0.0485,0.0905
DEFAULT_BATCH_SYNTH,False,1,123,star_u2000_i5000_sp0.01_ns0.2,HAGN,,,synth,123.0,1.0,13.0,2.0,448132.0,4.33379340171814,0.0733263492584228,0.0107,0.0161,0.0266,0.0117,0.0154,0.0204,0.0228,0.0065,0.0053,0.0615,0.098
DEFAULT_BATCH_SYNTH,False,2,1,star_u2000_i5000_sp0.01_ns0.2,HAGN,,,synth,1.0,2.0,13.0,2.0,448132.0,4.289304733276367,0.0887355804443359,0.0099,0.0161,0.0294,0.0119,0.0168,0.0205,0.0237,0.0059,0.0054,0.057,0.1045
DEFAULT_BATCH_SYNTH,False,2,12,star_u2000_i5000_sp0.01_ns0.2,HAGN,,,synth,12.0,2.0,13.0,2.0,448132.0,4.503577709197998,0.0713119506835937,0.0098,0.0152,0.026,0.0118,0.0158,0.0194,0.022,0.0052,0.0047,0.05,0.09
DEFAULT_BATCH_SYNTH,False,2,123,star_u2000_i5000_sp0.01_ns0.2,HAGN,,,synth,123.0,2.0,13.0,1.0,448132.0,4.281364917755127,0.0730867385864257,0.0104,0.0143,0.0252,0.0105,0.0145,0.0166,0.0193,0.0052,0.0046,0.051,0.0895
DEFAULT_BATCH_SYNTH,False,3,1,star_u2000_i5000_sp0.01_ns0.2,HAGN,,,synth,1.0,3.0,13.0,2.0,448132.0,4.452844142913818,0.0729475021362304,0.0096,0.0157,0.0269,0.0111,0.0152,0.0174,0.0201,0.0057,0.005,0.0545,0.0935
DEFAULT_BATCH_SYNTH,False,3,12,star_u2000_i5000_sp0.01_ns0.2,HAGN,,,synth,12.0,3.0,14.0,3.0,448132.0,4.579097270965576,0.0708067417144775,0.0106,0.0163,0.0253,0.0123,0.0159,0.0212,0.0236,0.007,0.0055,0.0665,0.1025
DEFAULT_BATCH_SYNTH,False,3,123,star_u2000_i5000_sp0.01_ns0.2,HAGN,,,synth,123.0,3.0,13.0,2.0,448132.0,4.410679817199707,0.0751042366027832,0.0116,0.0138,0.0243,0.0106,0.0143,0.0188,0.0211,0.0053,0.0045,0.051,0.0845
DEFAULT_BATCH_SYNTH,False,1,1,star_u2000_i5000_sp0.01_ns0.2,LightGCN,,,synth,1.0,,21.0,10.0,448128.0,5.83981204032898,0.0870826244354248,0.025,0.0378,0.0577,0.0278,0.0353,0.0442,0.0493,0.0135,0.011,0.1295,0.206
DEFAULT_BATCH_SYNTH,False,1,12,star_u2000_i5000_sp0.01_ns0.2,LightGCN,,,synth,12.0,,22.0,10.0,448128.0,6.183714866638184,0.0693874359130859,0.0227,0.0301,0.0525,0.0232,0.0312,0.0419,0.047,0.0121,0.0103,0.1165,0.192
DEFAULT_BATCH_SYNTH,False,1,123,star_u2000_i5000_sp0.01_ns0.2,LightGCN,,,synth,123.0,1.0,19.0,7.0,448128.0,5.61727786064148,0.0722496509552002,0.0257,0.0298,0.0497,0.0224,0.0298,0.0381,0.0429,0.0118,0.01,0.114,0.1865
DEFAULT_BATCH_SYNTH,False,2,1,star_u2000_i5000_sp0.01_ns0.2,LightGCN,,,synth,1.0,2.0,21.0,10.0,448128.0,6.462715148925781,0.072944164276123,0.0234,0.0359,0.0534,0.0258,0.0325,0.0418,0.0464,0.0128,0.0102,0.1205,0.1895
DEFAULT_BATCH_SYNTH,False,2,12,star_u2000_i5000_sp0.01_ns0.2,LightGCN,,,synth,12.0,2.0,19.0,8.0,448128.0,5.254554748535156,0.0683324337005615,0.0233,0.0329,0.0502,0.0232,0.0298,0.0377,0.0421,0.0123,0.0097,0.117,0.182
DEFAULT_BATCH_SYNTH,False,2,123,star_u2000_i5000_sp0.01_ns0.2,LightGCN,,,synth,123.0,2.0,21.0,9.0,448128.0,5.940049171447754,0.0702536106109619,0.0244,0.0367,0.0589,0.0272,0.0355,0.0464,0.0519,0.0131,0.0111,0.1295,0.2105
DEFAULT_BATCH_SYNTH,False,3,1,star_u2000_i5000_sp0.01_ns0.2,LightGCN,,,synth,1.0,3.0,30.0,19.0,448128.0,8.475020408630371,0.0835256576538086,0.0266,0.033,0.0564,0.0263,0.0351,0.0465,0.0523,0.0131,0.0114,0.1245,0.209
DEFAULT_BATCH_SYNTH,False,3,12,star_u2000_i5000_sp0.01_ns0.2,LightGCN,,,synth,12.0,3.0,23.0,12.0,448128.0,6.5285398960113525,0.0718977451324462,0.0293,0.0359,0.0651,0.0279,0.0388,0.0473,0.0542,0.0131,0.0123,0.1245,0.226
DEFAULT_BATCH_SYNTH,False,3,123,star_u2000_i5000_sp0.01_ns0.2,LightGCN,,,synth,123.0,3.0,21.0,10.0,448128.0,6.849013805389404,0.0737054347991943,0.0271,0.0373,0.0581,0.0276,0.0352,0.0475,0.0526,0.0139,0.011,0.1345,0.2085
DEFAULT_BATCH_SYNTH,False,1,1,star_u2000_i5000_sp0.01_ns0.2,MHCN,,,synth,1.0,,15.0,4.0,481408.0,9.234071969985962,0.0766880512237548,0.1995,0.238,0.3052,0.216,0.2424,0.3648,0.3722,0.089,0.0601,0.6455,0.7535
DEFAULT_BATCH_SYNTH,False,1,12,star_u2000_i5000_sp0.01_ns0.2,MHCN,,,synth,12.0,,15.0,4.0,481408.0,9.421256065368652,0.0774149894714355,0.2211,0.2574,0.3288,0.238,0.2654,0.3944,0.4025,0.0971,0.0647,0.681,0.795
DEFAULT_BATCH_SYNTH,False,1,123,star_u2000_i5000_sp0.01_ns0.2,MHCN,,,synth,123.0,1.0,18.0,7.0,481408.0,11.198017835617064,0.0786976814270019,0.2124,0.2448,0.3177,0.2298,0.2579,0.3928,0.4006,0.0964,0.065,0.6745,0.7855
DEFAULT_BATCH_SYNTH,False,2,1,star_u2000_i5000_sp0.01_ns0.2,MHCN,,,synth,1.0,2.0,15.0,4.0,481408.0,9.434212684631348,0.0796661376953125,0.2103,0.2439,0.3177,0.2267,0.2553,0.3798,0.3882,0.0898,0.0612,0.648,0.766
DEFAULT_BATCH_SYNTH,False,2,12,star_u2000_i5000_sp0.01_ns0.2,MHCN,,,synth,12.0,2.0,17.0,6.0,481408.0,10.362342834472656,0.077594518661499,0.2116,0.2523,0.3244,0.2276,0.2556,0.3804,0.3883,0.0944,0.0634,0.6815,0.795
